"Geo_area"	"Eco_gp"	"Element"	"mean"	"mean_total"	"ratio_contribution"
"1"	"West Indian ocean"	"Deep divers"	"N"	16042.0777180883	30661.2654494494	0.523203379995408
"2"	"West Indian ocean"	"Deep divers"	"P"	1222.15391238352	2607.37689134103	0.468729287446796
"3"	"West Indian ocean"	"Deep divers"	"Fe"	11.2616785291897	21.8702363633615	0.51493172465461
"4"	"West Indian ocean"	"Deep divers"	"Cu"	7.66784037894657	9.84414160014449	0.778924226245792
"5"	"West Indian ocean"	"Deep divers"	"Mn"	0.3307390640824	0.776214829603037	0.426092173801348
"6"	"West Indian ocean"	"Deep divers"	"Se"	0.479767125660616	0.899330377340519	0.53347150029489
"7"	"West Indian ocean"	"Deep divers"	"Zn"	11.1547874811285	19.2234973383875	0.580268370774211
"8"	"West Indian ocean"	"Deep divers"	"Co"	0.0204164994123674	0.0327701674849912	0.623020905270571
"9"	"West Indian ocean"	"Deep divers"	"As"	3.72519599349006	7.20105140255974	0.51731279020809
"10"	"West Indian ocean"	"Small delphinids"	"N"	14619.187731361	30661.2654494494	0.476796620004592
"11"	"West Indian ocean"	"Small delphinids"	"P"	1385.22297895751	2607.37689134103	0.531270712553204
"12"	"West Indian ocean"	"Small delphinids"	"Fe"	10.6085578341718	21.8702363633615	0.48506827534539
"13"	"West Indian ocean"	"Small delphinids"	"Cu"	2.17630122119793	9.84414160014449	0.221075773754207
"14"	"West Indian ocean"	"Small delphinids"	"Mn"	0.445475765520636	0.776214829603037	0.573907826198653
"15"	"West Indian ocean"	"Small delphinids"	"Se"	0.419563251679903	0.899330377340519	0.46652849970511
"16"	"West Indian ocean"	"Small delphinids"	"Zn"	8.06870985725901	19.2234973383875	0.419731629225789
"17"	"West Indian ocean"	"Small delphinids"	"Co"	0.0123536680726238	0.0327701674849912	0.37697909472943
"18"	"West Indian ocean"	"Small delphinids"	"As"	3.47585540906968	7.20105140255974	0.48268720979191
