"Geo_area"	"Eco_gp"	"Element"	"min"	"2.5_quant"	"mean"	"median"	"97.5_quant"	"max"	"mean_total"	"ratio_contribution"
"1"	"French Antilles"	"Deep divers"	"N"	380.400986305484	707.154751843994	1478.30611334359	1354.21243097683	2975.05844345997	9242.27298675026	2049.67757558271	0.721238369855957
"2"	"French Antilles"	"Deep divers"	"P"	38.2571622367904	62.4717960604401	132.300580630961	120.250845545019	267.477674045854	804.951257763433	196.295761106477	0.673985927588101
"3"	"French Antilles"	"Deep divers"	"Fe"	0.105391370077876	0.221078117666671	0.892388728199268	0.688742112744851	2.59468744456492	8.96006132254358	1.2658363341665	0.704979549182295
"4"	"French Antilles"	"Deep divers"	"Cu"	0.117857582941059	0.223923599906764	0.653418720164671	0.570391431935453	1.55886607192948	5.17459348126273	0.736888817595794	0.88672633450531
"5"	"French Antilles"	"Deep divers"	"Mn"	0.00586821913321278	0.0104935447492932	0.0258962163604933	0.0229935826790009	0.0594212083536457	0.214646839718595	0.0412809783688494	0.62731595479904
"6"	"French Antilles"	"Deep divers"	"Se"	0.00729359030457842	0.01669450516196	0.0389762771895189	0.0349735623066553	0.0838154739512205	0.288280239179017	0.0536753899874658	0.726148001879829
"7"	"French Antilles"	"Deep divers"	"Zn"	0.225235245544734	0.421750662423808	0.906117495191211	0.82877235367067	1.83360322314427	5.25530986548582	1.19891518605283	0.755781147600948
"8"	"French Antilles"	"Deep divers"	"Co"	0.000200330762067285	0.000362477895143711	0.00135106380216284	0.00103116915978513	0.00383452575327048	0.011664692489909	0.00179223242644688	0.753844078606112
"9"	"French Antilles"	"Deep divers"	"As"	0.0609013220818201	0.119107962967838	0.308476168347697	0.274897793560465	0.694214852267358	2.10338848806354	0.431791275242996	0.714410378426702
"10"	"French Antilles"	"Small delphinids"	"N"	112.739501023447	223.470259959368	571.371462239127	508.124881224269	1281.85076295114	8178.51991768474	2049.67757558271	0.278761630144043
"11"	"French Antilles"	"Small delphinids"	"P"	10.9906549099739	24.3808504575731	63.9951804755158	56.6657125513203	147.196174521066	1031.91007326307	196.295761106477	0.326014072411899
"12"	"French Antilles"	"Small delphinids"	"Fe"	0.0610150069116367	0.129353962803809	0.373447605967232	0.326242935083328	0.884788990654171	4.11432775366693	1.2658363341665	0.295020450817705
"13"	"French Antilles"	"Small delphinids"	"Cu"	0.00750777149550344	0.0244944437389287	0.0834700974311234	0.0689696892855662	0.22799495998399	1.31000186617804	0.736888817595794	0.11327366549469
"14"	"French Antilles"	"Small delphinids"	"Mn"	0.0013422863971582	0.0046311920173562	0.0153847620083561	0.0130677647972051	0.0391505211097804	0.15589799872326	0.0412809783688494	0.37268404520096
"15"	"French Antilles"	"Small delphinids"	"Se"	0.00182581742206328	0.00534635862019504	0.0146991127979469	0.0128598967892822	0.0346633036492915	0.159276704546971	0.0536753899874658	0.273851998120171
"16"	"French Antilles"	"Small delphinids"	"Zn"	0.0543247290525652	0.109721107415285	0.292797690861617	0.260732419786849	0.659671325924715	3.16746683892259	1.19891518605283	0.244218852399052
"17"	"French Antilles"	"Small delphinids"	"Co"	0.0000581965520922411	0.000136850282019455	0.000441168624284034	0.000376962286505698	0.00110645503814527	0.00705467191596484	0.00179223242644688	0.246155921393888
"18"	"French Antilles"	"Small delphinids"	"As"	0.01239572287085	0.0349297449525998	0.123315106895299	0.0988032052285912	0.349125451918145	1.75969385522036	0.431791275242996	0.285589621573298
