"Geo_area"	"Eco_gp"	"Element"	"mean"	"mean_total"	"ratio_contribution"
"1"	"French Polynesia"	"Deep divers"	"N"	2468.80202433595	3865.97606794087	0.63859733763197
"2"	"French Polynesia"	"Deep divers"	"P"	178.490167228431	314.761814561353	0.56706423387847
"3"	"French Polynesia"	"Deep divers"	"Fe"	1.69548970972445	2.77361032294385	0.611293409062918
"4"	"French Polynesia"	"Deep divers"	"Cu"	1.27342575137346	1.55262048947495	0.820178375852873
"5"	"French Polynesia"	"Deep divers"	"Mn"	0.0489731402555407	0.0953026791819789	0.513869501633078
"6"	"French Polynesia"	"Deep divers"	"Se"	0.0721077138591291	0.113342900272192	0.636190830532508
"7"	"French Polynesia"	"Deep divers"	"Zn"	1.76428129463193	2.54435035337143	0.693411303319191
"8"	"French Polynesia"	"Deep divers"	"Co"	0.00362321689078217	0.00497801614035646	0.727843540202487
"9"	"French Polynesia"	"Deep divers"	"As"	0.708354205484817	1.00316670944748	0.706118134517206
"10"	"French Polynesia"	"Small delphinids"	"N"	1397.17404360492	3865.97606794087	0.36140266236803
"11"	"French Polynesia"	"Small delphinids"	"P"	136.271647332922	314.761814561353	0.43293576612153
"12"	"French Polynesia"	"Small delphinids"	"Fe"	1.07812061321941	2.77361032294385	0.388706590937083
"13"	"French Polynesia"	"Small delphinids"	"Cu"	0.279194738101494	1.55262048947495	0.179821624147127
"14"	"French Polynesia"	"Small delphinids"	"Mn"	0.0463295389264383	0.0953026791819789	0.486130498366922
"15"	"French Polynesia"	"Small delphinids"	"Se"	0.041235186413063	0.113342900272192	0.363809169467492
"16"	"French Polynesia"	"Small delphinids"	"Zn"	0.780069058739504	2.54435035337143	0.306588696680809
"17"	"French Polynesia"	"Small delphinids"	"Co"	0.0013547992495743	0.00497801614035646	0.272156459797514
"18"	"French Polynesia"	"Small delphinids"	"As"	0.294812503962661	1.00316670944748	0.293881865482794
