"Geo_area"	"Eco_gp"	"Element"	"min"	"2.5_quant"	"mean"	"median"	"97.5_quant"	"max"	"mean_total"	"ratio_contribution"
"1"	"Northwest Atlantic"	"Baleen whales"	"N"	1844.13127518612	4812.79617792591	11411.0823824908	10405.0590065342	23935.7189171538	55407.3326386684	34395.5788471646	0.331760149558624
"2"	"Northwest Atlantic"	"Baleen whales"	"P"	276.840371128917	519.053811737286	1235.1954516132	1119.18450907349	2699.28190566822	6383.59941607198	3788.0882811227	0.32607356533072
"3"	"Northwest Atlantic"	"Baleen whales"	"Fe"	1.29150750144831	2.70562728331136	8.38812606021084	7.52109226528936	19.1184824539005	59.0862966998168	25.0572245405818	0.334758785699738
"4"	"Northwest Atlantic"	"Baleen whales"	"Cu"	0.154655982572	0.507025910336088	1.78811650379895	1.58576863441226	4.28090771865692	11.8941272633234	7.95439501447824	0.224796040496392
"5"	"Northwest Atlantic"	"Baleen whales"	"Mn"	0.0256888382002887	0.0784778222796214	0.279145389747065	0.235802904299035	0.739367420682976	2.42938091874964	0.926186911517389	0.301392069220387
"6"	"Northwest Atlantic"	"Baleen whales"	"Se"	0.0470328361186742	0.106839767190421	0.333883141172324	0.294152366066478	0.791696649242438	2.67181770350755	0.960018708442144	0.347788161039203
"7"	"Northwest Atlantic"	"Baleen whales"	"Zn"	0.768666195717938	2.12854755396035	6.47876415364523	5.77136681932281	14.892991387377	57.9395104790605	20.2168236869993	0.3204639983981
"8"	"Northwest Atlantic"	"Baleen whales"	"Co"	0.00115872034178162	0.00314364575328426	0.010044359027682	0.00892081606342093	0.0239430714338708	0.0724356622269186	0.0369004443590824	0.272201573778873
"9"	"Northwest Atlantic"	"Baleen whales"	"As"	0.194833998635739	0.680642477843586	2.31000423192064	2.05208824826589	5.42252009174824	12.5469509091641	7.24504373369798	0.318839239185873
"10"	"Northwest Atlantic"	"Deep divers"	"N"	3670.08346687119	5309.52894477087	9305.44574245974	8866.29967164804	15854.6550674941	32894.2901538347	34395.5788471646	0.270541914232877
"11"	"Northwest Atlantic"	"Deep divers"	"P"	318.669234684043	466.773534848752	824.662906931474	785.90019477705	1403.06948925715	2998.91038032719	3788.0882811227	0.217698967323714
"12"	"Northwest Atlantic"	"Deep divers"	"Fe"	1.05229160162883	1.99055252602246	5.96945330287061	4.88623031012979	15.3721184113038	45.7157990990446	25.0572245405818	0.238232821564204
"13"	"Northwest Atlantic"	"Deep divers"	"Cu"	1.1793388318456	2.02657976870882	4.64183801312128	4.29240857247062	9.27078358597102	22.8262874622815	7.95439501447824	0.583556386711046
"14"	"Northwest Atlantic"	"Deep divers"	"Mn"	0.0489399261770056	0.0882608974957862	0.179956591075163	0.167196300163181	0.340601767241295	1.04861400759131	0.926186911517389	0.194298352565075
"15"	"Northwest Atlantic"	"Deep divers"	"Se"	0.0776290609732918	0.129934367784001	0.256451505779395	0.240166645872974	0.475129553022379	1.03596671143739	0.960018708442144	0.267131779333288
"16"	"Northwest Atlantic"	"Deep divers"	"Zn"	1.98038383944452	3.40225855799705	6.1584854023191	5.85936402960258	10.6812582705282	21.1446137101584	20.2168236869993	0.304621808928343
"17"	"Northwest Atlantic"	"Deep divers"	"Co"	0.00262108055465292	0.00492325808070324	0.0140335599417558	0.0124612754132306	0.031260395983772	0.0692804280625034	0.0369004443590824	0.380308697781349
"18"	"Northwest Atlantic"	"Deep divers"	"As"	0.578968966940488	0.984203389514526	2.24966085894841	2.07497938236537	4.54716058838443	8.67437334413314	7.24504373369798	0.310510321488446
"19"	"Northwest Atlantic"	"Small delphinids"	"N"	5509.38696884842	8254.56612835576	13679.050722214	13208.0172694633	21849.1927806352	35032.8809459794	34395.5788471646	0.397697936208499
"20"	"Northwest Atlantic"	"Small delphinids"	"P"	654.165582699805	976.687718294574	1728.22992257803	1641.58091717656	2962.27901256815	6322.3460076719	3788.0882811227	0.456227467345566
"21"	"Northwest Atlantic"	"Small delphinids"	"Fe"	2.72014214741628	5.06333518780742	10.6996451775004	10.1043641479603	19.8734764483316	38.4087432175799	25.0572245405818	0.427008392736058
"22"	"Northwest Atlantic"	"Small delphinids"	"Cu"	0.34015087750587	0.704812956354981	1.52444049755801	1.40891716440019	3.02163253701747	8.71705760935503	7.95439501447824	0.191647572792562
"23"	"Northwest Atlantic"	"Small delphinids"	"Mn"	0.0780319754636914	0.185913405072866	0.46708493069516	0.421667083460935	0.979547559584443	1.79436178059989	0.926186911517389	0.504309578214538
"24"	"Northwest Atlantic"	"Small delphinids"	"Se"	0.118784590038921	0.183230053158487	0.369684061490426	0.34063063923482	0.723960120947319	1.34404670829564	0.960018708442144	0.38508005962751
"25"	"Northwest Atlantic"	"Small delphinids"	"Zn"	2.38666776000473	4.02214837685364	7.57957413103501	7.18335789530187	13.1878651487002	26.85865256606	20.2168236869993	0.374914192673557
"26"	"Northwest Atlantic"	"Small delphinids"	"Co"	0.00310037996681073	0.00584494925519803	0.0128225253896447	0.0119374035380253	0.0245842467312484	0.0539393345909711	0.0369004443590824	0.347489728439779
"27"	"Northwest Atlantic"	"Small delphinids"	"As"	0.679110522607559	1.18862574957164	2.68537864282893	2.44322410859048	5.50974954749391	11.9775938033335	7.24504373369798	0.370650439325681
