"Geo_area"	"Eco_area"	"Element"	"min"	"2.5_quant"	"mean"	"median"	"97.5_quant"	"max"
"1"	"Central North Atlantic"	"oceanic"	"N"	-22.5040362345859	66.0407042495283	153.527465258647	146.091124467254	282.918211123136	724.296561003866
"2"	"Central North Atlantic"	"oceanic"	"P"	0.167060480671653	5.60997404661889	12.7354700000797	12.0860526403334	23.4592598528267	60.5682141144299
"3"	"Central North Atlantic"	"oceanic"	"Fe"	-0.0281547377299425	0.0396026942806116	0.115111720566235	0.10526003217424	0.247452351057377	0.531823053947299
"4"	"Central North Atlantic"	"oceanic"	"Cu"	-0.00439227345331445	0.0166071055789111	0.0515757248091777	0.0474525960045988	0.110726215406268	0.26426294632387
"5"	"Central North Atlantic"	"oceanic"	"Mn"	-0.00068920036309335	0.0013327268515615	0.00358236374026657	0.00336551759732567	0.0071422824816894	0.0145675658761506
"6"	"Central North Atlantic"	"oceanic"	"Se"	-0.000433115670665137	0.00176343282624429	0.00481305917546404	0.00450453991271102	0.00959329057830999	0.0207339381041072
"7"	"Central North Atlantic"	"oceanic"	"Zn"	-0.0328637709018704	0.0394350036119973	0.101319285362117	0.0959597388547834	0.192722698216867	0.552845354086408
"8"	"Central North Atlantic"	"oceanic"	"Co"	-5.58244672594207e-06	6.22363883805762e-05	0.00018502913019196	0.000169320658216442	0.000395551543691883	0.000770732312562042
"9"	"Central North Atlantic"	"oceanic"	"As"	-0.00861985484928282	0.0132189067318188	0.0391374507598064	0.0362622796229882	0.080684756438019	0.156817383276736
"10"	"Central North Atlantic"	"shelf"	"N"	17.8790375034496	68.5057488986938	151.735869859599	144.251410930247	275.391303572802	540.719774148632
"11"	"Central North Atlantic"	"shelf"	"P"	1.3380654889771	5.88960161539578	13.5809043411407	12.8082323039219	25.630641045478	49.4275454108506
"12"	"Central North Atlantic"	"shelf"	"Fe"	0.0065437665812666	0.043309167660771	0.119576308049491	0.110080251252495	0.24715571744407	0.650047385462185
"13"	"Central North Atlantic"	"shelf"	"Cu"	-0.0306874699545984	0.0107773633090792	0.0388197029329481	0.035066765331344	0.0881996279499107	0.184323702135447
"14"	"Central North Atlantic"	"shelf"	"Mn"	-0.000999092319392772	0.00134667908324272	0.00429497940056577	0.00371169425524057	0.0106138286443508	0.0249374337069202
"15"	"Central North Atlantic"	"shelf"	"Se"	8.85229031109169e-05	0.00179734597662022	0.00487074719536477	0.00450979871116952	0.0100589619543402	0.0237050733494837
"16"	"Central North Atlantic"	"shelf"	"Zn"	0.00137873107625245	0.0398190046254702	0.10138160511956	0.0949609904379111	0.197008077876271	0.420608058721681
"17"	"Central North Atlantic"	"shelf"	"Co"	-3.66816241984596e-05	6.29665543863241e-05	0.000183134886712791	0.000166766880555009	0.000397056078550301	0.000826512036471703
"18"	"Central North Atlantic"	"shelf"	"As"	-0.00126666224915266	0.0123221150668984	0.0337808053632306	0.0316045966307589	0.067271531515252	0.162154250575757
