"Geo_area"	"Eco_area"	"Element"	"min"	"2.5_quant"	"mean"	"median"	"97.5_quant"	"max"
"1"	"Gulf of Alaska"	"oceanic"	"N"	3023.48636430376	4409.87320208626	7772.398620918	7398.31227733469	13262.3789113386	17652.0650761029
"2"	"Gulf of Alaska"	"oceanic"	"P"	262.384125644282	368.714554649092	657.948178312789	627.911956826959	1119.34256255819	1774.70525224902
"3"	"Gulf of Alaska"	"oceanic"	"Fe"	2.3204364915425	3.29345458902964	5.94910608352601	5.66124313602707	10.2276373749237	12.2269001898843
"4"	"Gulf of Alaska"	"oceanic"	"Cu"	0.724178605196771	0.987660086698818	1.84097684393961	1.7394300077151	3.21991249821981	4.14968675984217
"5"	"Gulf of Alaska"	"oceanic"	"Mn"	0.070480406090176	0.0910790744578216	0.174682303062785	0.168043407956667	0.291255185146889	0.447131387939516
"6"	"Gulf of Alaska"	"oceanic"	"Se"	0.10160394536867	0.134538303165977	0.245990912177004	0.234191202695939	0.417359705211148	0.531469648790055
"7"	"Gulf of Alaska"	"oceanic"	"Zn"	1.9977532767999	2.59475892720947	4.68907867918275	4.49188955026734	7.81708348513699	9.4416044718037
"8"	"Gulf of Alaska"	"oceanic"	"Co"	0.00320755534359056	0.00411851789465305	0.00752149373074111	0.00720189540484237	0.0123511312778037	0.0184985827707067
"9"	"Gulf of Alaska"	"oceanic"	"As"	0.749070619681818	1.08115974991122	2.0303214001957	1.92067922075867	3.42264486609932	4.8909716323161
"10"	"Gulf of Alaska"	"shelf"	"N"	3090.26348041594	4189.67486468766	11209.6354829179	9919.92906106426	23927.131519758	45548.9424530072
"11"	"Gulf of Alaska"	"shelf"	"P"	229.545582873065	376.06283338353	1017.00723314562	901.338056561267	2344.50096503546	4146.94249068917
"12"	"Gulf of Alaska"	"shelf"	"Fe"	1.64523558449809	3.27610001733798	9.06434960943328	7.96834538297517	21.6870148448789	34.0502160239786
"13"	"Gulf of Alaska"	"shelf"	"Cu"	0.523914789888786	0.778523014230201	2.07441379488793	1.91096573212014	4.47806048367056	8.02311612230425
"14"	"Gulf of Alaska"	"shelf"	"Mn"	0.0571171165087148	0.0878841315085771	0.288883442069598	0.245550983256275	0.744626266191667	1.69241792113765
"15"	"Gulf of Alaska"	"shelf"	"Se"	0.0856179793888892	0.133523060052172	0.365582909961854	0.324424513292081	0.839355668495498	1.66409940407472
"16"	"Gulf of Alaska"	"shelf"	"Zn"	1.84401248475125	2.53384790567978	6.97071402150554	6.13192983450173	15.4248243317899	23.876556197949
"17"	"Gulf of Alaska"	"shelf"	"Co"	0.00241345558389551	0.00390398086381265	0.0108542754915938	0.00973962907362192	0.0250464168548166	0.0374268797234053
"18"	"Gulf of Alaska"	"shelf"	"As"	0.665229917386206	0.954117959938685	2.56318252806756	2.29885807132722	5.70630272514322	8.27394309707475
