"Geo_area"	"Eco_area"	"Element"	"min"	"2.5_quant"	"mean"	"median"	"97.5_quant"	"max"
"1"	"Northeast Atlantic"	"oceanic"	"N"	110.764578447275	170.488998323005	307.12432740318	292.386849083205	530.564936704749	1151.01882343196
"2"	"Northeast Atlantic"	"oceanic"	"P"	10.7367226046763	17.2749087229642	30.7656045964975	29.3004783758557	53.1060670974172	134.14537573636
"3"	"Northeast Atlantic"	"oceanic"	"Fe"	0.0440265752816063	0.0967077002089397	0.217135479318741	0.201596777029622	0.41815850655619	0.858881465438952
"4"	"Northeast Atlantic"	"oceanic"	"Cu"	0.0230184291985675	0.0370316926858985	0.0804912409196025	0.0757163892337943	0.150936550129918	0.329583312604877
"5"	"Northeast Atlantic"	"oceanic"	"Mn"	0.00146287076261696	0.00315356680812539	0.00666993353213163	0.00630447598732886	0.0124738264133639	0.0230064150910477
"6"	"Northeast Atlantic"	"oceanic"	"Se"	0.00239489667350822	0.00407866063914695	0.00868610940810035	0.00811522843867751	0.0167787542043215	0.0360972923018599
"7"	"Northeast Atlantic"	"oceanic"	"Zn"	0.055854920424071	0.0891519216299149	0.177223279721164	0.166648094113745	0.327722441005651	0.614384602412587
"8"	"Northeast Atlantic"	"oceanic"	"Co"	7.60773461879015e-05	0.000135901585847519	0.000297317546489412	0.000277158311962442	0.000567494162220915	0.00111871898581645
"9"	"Northeast Atlantic"	"oceanic"	"As"	0.0159187566997429	0.0299689366224927	0.0691915703572386	0.0641012449859084	0.137965459269412	0.361336005112071
"10"	"Northeast Atlantic"	"shelf"	"N"	22.0283443101523	35.6074718568935	54.3527179285952	52.9240782943119	81.8950650328094	121.935122882117
"11"	"Northeast Atlantic"	"shelf"	"P"	2.63138475477819	4.14117805627244	6.72995077711725	6.48561428854962	10.7661637798477	16.4121671190118
"12"	"Northeast Atlantic"	"shelf"	"Fe"	0.0121259123026367	0.0198017669503412	0.0409989182920438	0.0389640311275413	0.0744255712893699	0.119446796126862
"13"	"Northeast Atlantic"	"shelf"	"Cu"	0.00170745087133289	0.00250407382494206	0.00431709648492849	0.00411767479360935	0.00724548446186708	0.0144276921784907
"14"	"Northeast Atlantic"	"shelf"	"Mn"	0.000289124809935076	0.000633314479536833	0.00182154350664219	0.00156965398996489	0.00418682642800353	0.00832315086176155
"15"	"Northeast Atlantic"	"shelf"	"Se"	0.000482310750130042	0.000732515680630807	0.00153593555465351	0.00136616121343707	0.0032879584378923	0.00680566324627756
"16"	"Northeast Atlantic"	"shelf"	"Zn"	0.00996294616491258	0.0155634223130139	0.0306389642471671	0.0288764542706527	0.056020557349977	0.0986237858638324
"17"	"Northeast Atlantic"	"shelf"	"Co"	1.36272801620306e-05	2.43288915789379e-05	5.13268375660074e-05	4.7282699902747e-05	0.000102451749362651	0.000220804029799383
"18"	"Northeast Atlantic"	"shelf"	"As"	0.00280154244196776	0.00446665502293923	0.00950272906343723	0.00863015704776569	0.0187482370549535	0.0348533384373376
