"Geo_area"	"Eco_gp"	"Element"	"mean"	"mean_total"	"ratio_contribution"
"1"	"Gulf of Mexico"	"Baleen whales"	"N"	137.59962596989	5855.40029508888	0.0234996104511077
"2"	"Gulf of Mexico"	"Baleen whales"	"P"	15.4524243819973	487.8966496254	0.0316715115667661
"3"	"Gulf of Mexico"	"Baleen whales"	"Fe"	0.13675312969534	4.43828177103865	0.0308121783947343
"4"	"Gulf of Mexico"	"Baleen whales"	"Cu"	0.0072184749456135	2.09565457342816	0.00344449654878247
"5"	"Gulf of Mexico"	"Baleen whales"	"Mn"	0.00491393738413992	0.13954865596754	0.0352130756836737
"6"	"Gulf of Mexico"	"Baleen whales"	"Se"	0.00476066681130186	0.170305275752006	0.0279537248055323
"7"	"Gulf of Mexico"	"Baleen whales"	"Zn"	0.089036072111974	3.85834455384314	0.0230762366785747
"8"	"Gulf of Mexico"	"Baleen whales"	"Co"	0.000129844549308075	0.00560459936347299	0.0231674988500185
"9"	"Gulf of Mexico"	"Baleen whales"	"As"	0.0142215419437775	1.31116828405884	0.0108464657944238
"10"	"Gulf of Mexico"	"Deep divers"	"N"	3179.95430726137	5855.40029508888	0.543080600301317
"11"	"Gulf of Mexico"	"Deep divers"	"P"	233.095220286994	487.8966496254	0.477755320652357
"12"	"Gulf of Mexico"	"Deep divers"	"Fe"	2.20483071059204	4.43828177103865	0.496775739877387
"13"	"Gulf of Mexico"	"Deep divers"	"Cu"	1.56241695828502	2.09565457342816	0.745550806939116
"14"	"Gulf of Mexico"	"Deep divers"	"Mn"	0.0584541465216754	0.13954865596754	0.418880039484382
"15"	"Gulf of Mexico"	"Deep divers"	"Se"	0.0907912239466517	0.170305275752006	0.53310869875141
"16"	"Gulf of Mexico"	"Deep divers"	"Zn"	2.20776611275413	3.85834455384314	0.572205535805522
"17"	"Gulf of Mexico"	"Deep divers"	"Co"	0.00347741975605341	0.00560459936347299	0.620458221994759
"18"	"Gulf of Mexico"	"Deep divers"	"As"	0.822576025738695	1.31116828405884	0.627361137193114
"19"	"Gulf of Mexico"	"Small delphinids"	"N"	2537.84636185761	5855.40029508888	0.433419789247575
"20"	"Gulf of Mexico"	"Small delphinids"	"P"	239.349004956409	487.8966496254	0.490573167780877
"21"	"Gulf of Mexico"	"Small delphinids"	"Fe"	2.09669793075126	4.43828177103865	0.472412081727879
"22"	"Gulf of Mexico"	"Small delphinids"	"Cu"	0.526019140197535	2.09565457342816	0.251004696512102
"23"	"Gulf of Mexico"	"Small delphinids"	"Mn"	0.0761805720617244	0.13954865596754	0.545906884831945
"24"	"Gulf of Mexico"	"Small delphinids"	"Se"	0.074753384994052	0.170305275752006	0.438937576443058
"25"	"Gulf of Mexico"	"Small delphinids"	"Zn"	1.56154236897703	3.85834455384314	0.404718227515903
"26"	"Gulf of Mexico"	"Small delphinids"	"Co"	0.00199733505811151	0.00560459936347299	0.356374279155223
"27"	"Gulf of Mexico"	"Small delphinids"	"As"	0.474370716376363	1.31116828405884	0.361792397012462
