"Geo_area"	"Eco_area"	"Element"	"min"	"2.5_quant"	"mean"	"median"	"97.5_quant"	"max"
"1"	"French Guyana"	"oceanic"	"N"	1.17230749763258	1.372938258096	2.8459678735914	2.55960616609561	6.19661853127663	10.3429471756835
"2"	"French Guyana"	"oceanic"	"P"	0.0860849186016877	0.102687440112553	0.241705429327533	0.218738640650072	0.546353136700105	0.780755982525354
"3"	"French Guyana"	"oceanic"	"Fe"	0.000496663011355577	0.000599710672897176	0.00209747912827916	0.00175217472848541	0.005023345217641	0.00690166509910562
"4"	"French Guyana"	"oceanic"	"Cu"	0.000324026205337321	0.000348795008843336	0.000855882080534611	0.000714703237449801	0.00230561917846765	0.00293717991934018
"5"	"French Guyana"	"oceanic"	"Mn"	2.72302783780223e-05	3.02727243009206e-05	7.50864689040978e-05	6.31835812407771e-05	0.000175550694354908	0.000421773011937295
"6"	"French Guyana"	"oceanic"	"Se"	3.22967715071295e-05	3.92710202331649e-05	8.18582409533503e-05	7.4045739397788e-05	0.000180682792795746	0.000235104527626276
"7"	"French Guyana"	"oceanic"	"Zn"	0.000827783026210918	0.000846756586307114	0.00172265770600031	0.00154926199020332	0.00356151857236574	0.00454214862908555
"8"	"French Guyana"	"oceanic"	"Co"	1.25834289885162e-06	1.31486424061109e-06	3.20372886609012e-06	2.62916364914861e-06	7.75804744368117e-06	1.13584202415488e-05
"9"	"French Guyana"	"oceanic"	"As"	0.000174078721251794	0.000279408218383796	0.000752980705404211	0.000665546205912939	0.0018553135494591	0.00212849315192959
"10"	"French Guyana"	"shelf"	"N"	7.017167259029	8.07585288757957	15.2035980529984	14.9355902676832	24.9675076890854	26.7298470701725
"11"	"French Guyana"	"shelf"	"P"	0.730293932314146	0.801706819192777	1.45187630168875	1.34259741600885	2.41174140895567	2.67154202001638
"12"	"French Guyana"	"shelf"	"Fe"	0.00390782013887521	0.00467026532423861	0.011061875342653	0.0107291146745218	0.0217418912407303	0.0293971923177257
"13"	"French Guyana"	"shelf"	"Cu"	0.00097406502974498	0.00118631075426163	0.0025896717666531	0.00247613509602891	0.00502729773865358	0.00575249659684092
"14"	"French Guyana"	"shelf"	"Mn"	0.000180514763777024	0.000194754284321366	0.000468809904242284	0.000427319797676592	0.000916409074191973	0.00113946889299617
"15"	"French Guyana"	"shelf"	"Se"	0.000186570635044624	0.0002167016704626	0.000423332928282002	0.000414921500533071	0.000754968004012703	0.000787265897828708
"16"	"French Guyana"	"shelf"	"Zn"	0.00402345143981471	0.00476250682258578	0.00837957457604636	0.00808943607590012	0.0137662740299958	0.0165998206840264
"17"	"French Guyana"	"shelf"	"Co"	4.89150937461338e-06	6.8581764422442e-06	1.49601357809407e-05	1.45595278898828e-05	2.75418404394743e-05	2.89858571971682e-05
"18"	"French Guyana"	"shelf"	"As"	0.00145819927916038	0.0015415130096237	0.004082257540957	0.00364425281482128	0.00956511065670426	0.0112958336249315
