"Geo_area"	"Element"	"min"	"2.5_quant"	"mean"	"median"	"97.5_quant"	"max"
"38"	"California current"	"P"	1.71026163889854	3.00932074333244	4.93255667464835	4.77539724136068	7.88227674360209	12.900770535288
"39"	"California current"	"Fe"	0.00567829251822415	0.0168654150834237	0.0338990930712909	0.0325295939246474	0.0591134575233781	0.0908060229940057
"40"	"California current"	"Cu"	-0.00150747311363436	0.00345746133351928	0.00700330094903303	0.00672469234971826	0.012088795757204	0.0216611676364802
"41"	"California current"	"Mn"	0.000191002876768039	0.00050662727600662	0.00125824638109386	0.00112297823946729	0.00269518183768246	0.00517648312106142
"42"	"California current"	"Se"	0.000242533808620665	0.000576829155218201	0.00123279161005643	0.00114388931494644	0.00236953966109578	0.00485894519731296
"43"	"California current"	"Zn"	0.00274349068295907	0.0126795615780148	0.0251154898923522	0.0239764093417417	0.0442850350461859	0.0882458075695314
"44"	"California current"	"Co"	9.35645001100378e-06	1.96192713303651e-05	4.13587780366496e-05	3.90043653663081e-05	7.56798729167882e-05	0.000142713095882029
"45"	"California current"	"As"	-8.39437492487001e-05	0.00378922173751073	0.00790268657532306	0.00754182899056366	0.0141003683574038	0.0225968674657512
"46"	"Mediterranean Sea"	"N"	13.7319133562771	18.8640717316005	27.9806077279524	27.4253450759697	40.0035845889728	61.3909401207037
"47"	"Mediterranean Sea"	"P"	1.30507032398099	2.00526064113777	3.02267354002835	2.95859478398278	4.44093577937406	6.91181260591925
"48"	"Mediterranean Sea"	"Fe"	0.00375042228099516	0.0109886203669605	0.0210894707689125	0.020248851283434	0.0362703333026491	0.0639510261609727
"49"	"Mediterranean Sea"	"Cu"	0.00183421268501035	0.00360550508488121	0.00679289844606803	0.00651962840502981	0.0115279867547324	0.0172092275558532
"50"	"Mediterranean Sea"	"Mn"	0.000240927859690987	0.000394773911731769	0.00076158119018582	0.000720496395671288	0.00136674142346907	0.00240804476556328
"51"	"Mediterranean Sea"	"Se"	0.000256779963720684	0.00044352222889557	0.000767866135420987	0.00073793378580246	0.00126638497668353	0.00266412878231047
"52"	"Mediterranean Sea"	"Zn"	0.00594175278228797	0.0100670212718558	0.0163208280301807	0.0158723164868775	0.0252418891301084	0.0411504053825779
"53"	"Mediterranean Sea"	"Co"	8.86576186359134e-06	1.56269967619572e-05	2.9494302137223e-05	2.82177955726892e-05	5.03490056842041e-05	8.03829457626833e-05
"54"	"Mediterranean Sea"	"As"	0.00159266356562148	0.00331773879687742	0.00585554173513677	0.00568734526124182	0.00947544840255068	0.0175362228526726
"55"	"West Indian ocean"	"N"	10.6684659962773	14.5669967353561	20.7811178527528	20.1232885175414	28.5920548760107	1659.86370515858
"56"	"West Indian ocean"	"P"	1.01772973226315	1.42439218378035	2.09306244138194	2.02731732173932	2.96449025550993	133.631806727231
"57"	"West Indian ocean"	"Fe"	0.00382927819823812	0.00668214418319673	0.0133029662131563	0.0120011270412153	0.0257041756677403	0.304274938406779
"58"	"West Indian ocean"	"Cu"	0.00161091985517035	0.00287691928430303	0.00605096455213394	0.00553987634135212	0.0112578946675555	0.705364197621126
"59"	"West Indian ocean"	"Mn"	0.000166537956284504	0.000258770903275648	0.000474717059012557	0.000450055992140209	0.000792066378671004	0.0232491073534922
"60"	"West Indian ocean"	"Se"	0.000229416025027286	0.000342743946738445	0.000546694306066892	0.000522146307580252	0.000835027260309421	0.0488703774282313
"61"	"West Indian ocean"	"Zn"	0.00560935718805554	0.00788573570279093	0.01179506324915	0.0113849030581838	0.0167480380685646	0.817981563779495
"62"	"West Indian ocean"	"Co"	5.63505573559567e-06	9.69603186045601e-06	2.02811872943642e-05	1.85176079222936e-05	3.92229151678464e-05	0.000844935642572179
"63"	"West Indian ocean"	"As"	0.00133614121289344	0.0023560555866242	0.00451153804100607	0.00418229114331108	0.00803315058370229	0.447298383406161
"64"	"Gulf of Mexico"	"N"	7.07287321763175	9.67026707447079	14.4317956240587	14.1726138474641	20.7396179500377	29.3002220615971
"65"	"Gulf of Mexico"	"P"	0.614429628187049	0.943767208264309	1.41992647651016	1.39059854836109	2.07139518687395	2.87017827651194
"66"	"Gulf of Mexico"	"Fe"	0.00231223579797305	0.00424119860900479	0.00963720001130708	0.00838293877303318	0.02200506513436	0.0377475532019638
"67"	"Gulf of Mexico"	"Cu"	0.00131632937314488	0.002169783809228	0.00490057751922232	0.00443660225697375	0.00993522456955886	0.01648432773233
"68"	"Gulf of Mexico"	"Mn"	7.10102751266138e-05	0.000160973893712594	0.000314042742569797	0.000295611510684512	0.000563260412589902	0.000997581627938
"69"	"Gulf of Mexico"	"Se"	0.000125577785396474	0.000227516572731048	0.000389703316063264	0.000374407269434425	0.000646017552082186	0.00103339284650246
"70"	"Gulf of Mexico"	"Zn"	0.00367910066710696	0.00552001853674836	0.00872725158281279	0.00850384705027659	0.0131493525423554	0.0193456363544326
"71"	"Gulf of Mexico"	"Co"	3.64655123662098e-06	6.14624594775231e-06	1.42989192297614e-05	1.24067146406602e-05	3.2280220232018e-05	5.60351676642361e-05
"72"	"Gulf of Mexico"	"As"	0.00103201882485901	0.00147466825056838	0.00280865799944515	0.0026809526039255	0.00493164696035431	0.00769127493628677
"73"	"French Antilles"	"N"	4.1824344620912	6.87800686222298	12.5739376454372	11.7934451037883	22.5022967895718	60.7776040200991
"74"	"French Antilles"	"P"	0.382547295219894	0.657060212672205	1.20419459607679	1.12924380593291	2.16901904722078	7.02345207752959
"75"	"French Antilles"	"Fe"	0.00141142463013254	0.00278110265205589	0.00776539067644009	0.00652960403751933	0.0192437745464026	0.057241717313775
"76"	"French Antilles"	"Cu"	0.000974995893219497	0.00165296884548742	0.00452051295991531	0.00401358222846902	0.0103474506231791	0.0329600469359946
"77"	"French Antilles"	"Mn"	6.54610175715044e-05	0.000118519508793851	0.000253241999686212	0.000233775873151526	0.00050645318890732	0.00142738909729289
"78"	"French Antilles"	"Se"	0.000101201454045951	0.000164467071292942	0.000329276670066044	0.000305500683933557	0.000626041816984307	0.00187751522180207
"79"	"French Antilles"	"Zn"	0.0023417081068443	0.00392701602961665	0.00735485667169393	0.00688797949532636	0.0133970590719148	0.0339758516438779
"80"	"French Antilles"	"Co"	2.24434612265648e-06	3.81129896391966e-06	1.09946164434506e-05	8.92632780825304e-06	2.77043335805135e-05	7.686525274504e-05
"81"	"French Antilles"	"As"	0.000746896105467745	0.00118276058833277	0.00264886372150786	0.00242302426356383	0.00543853840297906	0.0140509047066985
"82"	"New Caledonia"	"N"	4.8039194380868	7.15390828276605	11.4415173792216	11.0337987328288	17.8143339110565	33.6457130906656
"83"	"New Caledonia"	"P"	0.439446132811076	0.664820839243549	1.05664409980866	1.02314237028209	1.63396003225909	3.18711577275831
"84"	"New Caledonia"	"Fe"	0.00140009352475498	0.00275933264786806	0.00721510155219171	0.00598373956772272	0.017730837043392	0.0394057746224721
"85"	"New Caledonia"	"Cu"	0.0012017070130863	0.00202065007973054	0.00477248486730864	0.00442446131487188	0.00959423028966312	0.0188640079166552
"86"	"New Caledonia"	"Mn"	7.13698624994405e-05	0.000116840860444319	0.000220057727025249	0.000208586298823577	0.0003861480032551	0.00068080106449321
"87"	"New Caledonia"	"Se"	0.000114454798683178	0.00017157977850871	0.000307100626754974	0.000292665800019963	0.000521754177820418	0.0010910798817409
"88"	"New Caledonia"	"Zn"	0.00274341051463066	0.0042677468643642	0.00709501200063371	0.00684381561630933	0.0113205391212957	0.0233098863994159
"89"	"New Caledonia"	"Co"	2.37428042661929e-06	4.71310928070272e-06	1.24763322263095e-05	1.07127216750287e-05	2.90776811193609e-05	6.04559295368375e-05
"90"	"New Caledonia"	"As"	0.00073270254816726	0.00120469968833058	0.00242627274246053	0.00229404773701147	0.00440466101037416	0.00765292934610701
"91"	"Hawaii"	"N"	5.68556799524954	8.1526699444674	12.8323394021809	12.3077376190319	20.3761713413212	48.0758078604485
"92"	"Hawaii"	"P"	0.574943595353037	0.780774380591208	1.21166734366864	1.16875987883667	1.88276852475368	4.01867163469054
"93"	"Hawaii"	"Fe"	0.00200250899900775	0.00342470665876407	0.00852785215902989	0.00723432421604457	0.0202696988950008	0.0438205920309142
"94"	"Hawaii"	"Cu"	0.00119204551273057	0.00233272455788318	0.005232347571667	0.00479174239131718	0.0106010597905669	0.0258373406680895
"95"	"Hawaii"	"Mn"	8.84462100336963e-05	0.000143526104647254	0.000263207468474512	0.000248862867348542	0.000465439848755233	0.000858406825397216
"96"	"Hawaii"	"Se"	0.000121453796346303	0.000195679527647669	0.000343904293846626	0.000326260494221376	0.000595057802646604	0.0010966620864661
"97"	"Hawaii"	"Zn"	0.00357947861580117	0.00481680740934177	0.00793027093369038	0.00759933746981892	0.0128053240150814	0.0306524669545098
"98"	"Hawaii"	"Co"	3.65715241810181e-06	5.96929079857326e-06	1.46742596729181e-05	1.28968118237155e-05	3.2400906365554e-05	8.41282102035426e-05
"99"	"Hawaii"	"As"	0.000807222728362324	0.00131906614754283	0.00263328353031204	0.00246510773088888	0.00489297737914874	0.00990477420677941
"100"	"French Guyana"	"N"	2.67156134664067	4.76382972401248	8.67575060521347	8.19435216558973	15.3172367352418	51.0720954261015
"101"	"French Guyana"	"P"	0.344984693855142	0.503700099368615	0.956701606581311	0.897814947313606	1.75715784196116	6.30062542916428
"102"	"French Guyana"	"Fe"	0.00151338143518675	0.00268361221770354	0.00564584917592032	0.00526638044328991	0.0108335500710994	0.0259822929545291
"103"	"French Guyana"	"Cu"	0.000335314794880349	0.000657698902249815	0.00152077001491484	0.00137260925415584	0.00316822828901516	0.0184706882094362
"104"	"French Guyana"	"Mn"	5.41433261774896e-05	0.000102426135046237	0.000234427960174555	0.000214967927536002	0.000478329908350065	0.00109728936052886
"105"	"French Guyana"	"Se"	7.10548794068509e-05	0.000112231669124221	0.000219094212279021	0.000206878617910658	0.000396996218194927	0.00153469063206751
"106"	"French Guyana"	"Zn"	0.00149936810064671	0.00239857927874254	0.0043997760980836	0.00418949842419246	0.00761096685108746	0.0326026628914596
"107"	"French Guyana"	"Co"	2.11837707618581e-06	3.76231542500662e-06	8.10664844071273e-06	7.54250013424813e-06	1.56910988832084e-05	7.13433660730052e-05
"108"	"French Guyana"	"As"	0.000399205508281378	0.000828615228285286	0.00217502970389642	0.001857035068233	0.00527592374970732	0.0166112547101746
"109"	"Wallis & Futuna"	"N"	2.71949286113054	4.37882922999672	7.40244386068457	7.13173169507107	12.0171039258003	26.8925090352587
"110"	"Wallis & Futuna"	"P"	0.272951155672811	0.438727532197418	0.760098295900045	0.731061675608152	1.24251541127398	3.03305982739434
"111"	"Wallis & Futuna"	"Fe"	0.00119340587786814	0.00231096987408671	0.00514010376224218	0.0047016913373931	0.0105481626801215	0.0224357729607128
"112"	"Wallis & Futuna"	"Cu"	0.000481233525310223	0.000921432435195496	0.0021690532049116	0.00199350640171478	0.00442109552187821	0.0136889490452617
"113"	"Wallis & Futuna"	"Mn"	4.32304523527468e-05	8.11935490772664e-05	0.000176963936253099	0.000164311257640289	0.000343497915106056	0.000789449391597177
"114"	"Wallis & Futuna"	"Se"	6.77671371750232e-05	0.000106211138604684	0.000199563932873361	0.00018880802521035	0.000352072154185127	0.000735769436458943
"115"	"Wallis & Futuna"	"Zn"	0.00161608092528436	0.00244754777030825	0.00436685906528804	0.00418903364741917	0.00735234608955587	0.0135101714913666
"116"	"Wallis & Futuna"	"Co"	1.79453996082245e-06	3.21018077911246e-06	7.61856881495847e-06	6.95849273049371e-06	1.57687355486326e-05	6.02910984747133e-05
"117"	"Wallis & Futuna"	"As"	0.000393905981412963	0.000709454749338017	0.00145746167619555	0.00136431575032242	0.00273619362083912	0.00525325903311101
"118"	"French Polynesia"	"N"	0.923775782113507	1.37186352233441	2.08739188972173	2.04706468345552	3.08082116320315	4.61121684627662
"119"	"French Polynesia"	"P"	0.0959394709973088	0.131446829815618	0.200296533077151	0.195833361116555	0.296728699474335	0.464117717177881
"120"	"French Polynesia"	"Fe"	0.000283763421299475	0.000609229982001173	0.00134679949221022	0.00119356820433346	0.00282529866556442	0.00483610380723009
"121"	"French Polynesia"	"Cu"	0.000178631868508905	0.00037568124650268	0.00077500000514734	0.000731055036651564	0.0014189143980183	0.00284355276469396
"122"	"French Polynesia"	"Mn"	1.54542632702487e-05	2.52562828858766e-05	4.57998786249817e-05	4.38440502965028e-05	7.68114969286475e-05	0.000162870306947078
"123"	"French Polynesia"	"Se"	2.39592837488687e-05	3.43332678549486e-05	5.67985588664533e-05	5.49756065308275e-05	9.03113513282945e-05	0.000147973095000295
"124"	"French Polynesia"	"Zn"	0.000576333484677826	0.00081594743682436	0.00126505027875364	0.00123401943381623	0.00190546251538094	0.00268631853379383
"125"	"French Polynesia"	"Co"	6.44598583870601e-07	1.15552647547094e-06	2.57949568766918e-06	2.37755915421436e-06	5.04450750412631e-06	8.63553677117309e-06
"126"	"French Polynesia"	"As"	0.000156539120721377	0.000245303937759219	0.000473982864276919	0.000453655749726387	0.000813208702327017	0.00132029560708453
