"Geo_area"	"Eco_gp"	"Element"	"mean"	"mean_total"	"ratio_contribution"
"1"	"French Antilles"	"Deep divers"	"N"	1573.84056610714	2175.03265269392	0.72359399485697
"2"	"French Antilles"	"Deep divers"	"P"	117.666303924224	175.368092969953	0.67096757415492
"3"	"French Antilles"	"Deep divers"	"Fe"	1.03394346335652	1.47499863820013	0.700979266406775
"4"	"French Antilles"	"Deep divers"	"Cu"	0.65989125402492	0.754466242742704	0.874646493958462
"5"	"French Antilles"	"Deep divers"	"Mn"	0.0312433197797343	0.0494434535793369	0.631900029588372
"6"	"French Antilles"	"Deep divers"	"Se"	0.0438703787031072	0.0613587052767289	0.714982144835863
"7"	"French Antilles"	"Deep divers"	"Zn"	1.01556967163909	1.36047926274279	0.746479346985163
"8"	"French Antilles"	"Deep divers"	"Co"	0.00144845648435015	0.00193911643036413	0.746967258731416
"9"	"French Antilles"	"Deep divers"	"As"	0.375944074990348	0.517221833642624	0.72685267816847
"10"	"French Antilles"	"Small delphinids"	"N"	601.192086586775	2175.03265269392	0.27640600514303
"11"	"French Antilles"	"Small delphinids"	"P"	57.7017890457292	175.368092969953	0.32903242584508
"12"	"French Antilles"	"Small delphinids"	"Fe"	0.44105517484361	1.47499863820013	0.299020733593225
"13"	"French Antilles"	"Small delphinids"	"Cu"	0.0945749887177838	0.754466242742704	0.125353506041538
"14"	"French Antilles"	"Small delphinids"	"Mn"	0.0182001337996026	0.0494434535793369	0.368099970411628
"15"	"French Antilles"	"Small delphinids"	"Se"	0.0174883265736217	0.0613587052767289	0.285017855164137
"16"	"French Antilles"	"Small delphinids"	"Zn"	0.344909591103695	1.36047926274279	0.253520653014837
"17"	"French Antilles"	"Small delphinids"	"Co"	0.000490659946013987	0.00193911643036413	0.253032741268584
"18"	"French Antilles"	"Small delphinids"	"As"	0.141277758652276	0.517221833642624	0.27314732183153
