"Geo_area"	"Eco_gp"	"Element"	"mean"	"mean_total"	"ratio_contribution"
"1"	"Northeast Atlantic"	"Baleen whales"	"N"	131994.68483557	263587.914415541	0.500761520604026
"2"	"Northeast Atlantic"	"Baleen whales"	"P"	11659.4281539534	23893.7996191812	0.487968775991305
"3"	"Northeast Atlantic"	"Baleen whales"	"Fe"	104.357188854861	212.440665279315	0.491229815711854
"4"	"Northeast Atlantic"	"Baleen whales"	"Cu"	25.667687249146	61.0816129076701	0.420219539519115
"5"	"Northeast Atlantic"	"Baleen whales"	"Mn"	3.24836907148144	7.36643923327834	0.440968691740065
"6"	"Northeast Atlantic"	"Baleen whales"	"Se"	4.2624425789494	8.28051737202351	0.514755586812782
"7"	"Northeast Atlantic"	"Baleen whales"	"Zn"	81.0112680427499	166.794312754904	0.485695625376581
"8"	"Northeast Atlantic"	"Baleen whales"	"Co"	0.127573917434055	0.2832827088629	0.450341349622568
"9"	"Northeast Atlantic"	"Baleen whales"	"As"	31.8664235987037	60.1098959718014	0.53013606301453
"10"	"Northeast Atlantic"	"Deep divers"	"N"	48300.212877928	263587.914415541	0.183241378820517
"11"	"Northeast Atlantic"	"Deep divers"	"P"	3467.24742275584	23893.7996191812	0.145110760030499
"12"	"Northeast Atlantic"	"Deep divers"	"Fe"	33.3776337117459	212.440665279315	0.157115087489777
"13"	"Northeast Atlantic"	"Deep divers"	"Cu"	25.3541680050769	61.0816129076701	0.415086747028141
"14"	"Northeast Atlantic"	"Deep divers"	"Mn"	0.925896840047328	7.36643923327834	0.125691234357101
"15"	"Northeast Atlantic"	"Deep divers"	"Se"	1.45386780036146	8.28051737202351	0.175576927750129
"16"	"Northeast Atlantic"	"Deep divers"	"Zn"	34.3779858332966	166.794312754904	0.206110060142239
"17"	"Northeast Atlantic"	"Deep divers"	"Co"	0.0677328945660863	0.2832827088629	0.239099996035646
"18"	"Northeast Atlantic"	"Deep divers"	"As"	11.6004347939575	60.1098959718014	0.192987104808823
"19"	"Northeast Atlantic"	"Small delphinids"	"N"	83293.0167020426	263587.914415541	0.315997100575457
"20"	"Northeast Atlantic"	"Small delphinids"	"P"	8767.124042472	23893.7996191812	0.366920463978196
"21"	"Northeast Atlantic"	"Small delphinids"	"Fe"	74.7058427127074	212.440665279315	0.351655096798369
"22"	"Northeast Atlantic"	"Small delphinids"	"Cu"	10.0597576534472	61.0816129076701	0.164693713452744
"23"	"Northeast Atlantic"	"Small delphinids"	"Mn"	3.19217332174957	7.36643923327834	0.433340073902834
"24"	"Northeast Atlantic"	"Small delphinids"	"Se"	2.56420699271265	8.28051737202351	0.309667485437089
"25"	"Northeast Atlantic"	"Small delphinids"	"Zn"	51.405058878857	166.794312754904	0.30819431448118
"26"	"Northeast Atlantic"	"Small delphinids"	"Co"	0.087975896862758	0.2832827088629	0.310558654341786
"27"	"Northeast Atlantic"	"Small delphinids"	"As"	16.6430375791402	60.1098959718014	0.276876832176648
