"Geo_area"	"Eco_gp"	"Element"	"mean"	"mean_total"	"ratio_contribution"
"1"	"Hawaii"	"Baleen whales"	"N"	1139.19759968224	33072.708981377	0.0344452460886623
"2"	"Hawaii"	"Baleen whales"	"P"	102.33505439317	2618.86744025097	0.0390760726642059
"3"	"Hawaii"	"Baleen whales"	"Fe"	0.56840580030385	24.2954343264022	0.0233955809419779
"4"	"Hawaii"	"Baleen whales"	"Cu"	0.0340932508994319	13.4387057923862	0.0025369445113344
"5"	"Hawaii"	"Baleen whales"	"Mn"	0.0277770016179216	0.773266102823558	0.0359216594604298
"6"	"Hawaii"	"Baleen whales"	"Se"	0.0224875350162616	0.987570160597027	0.0227705695387424
"7"	"Hawaii"	"Baleen whales"	"Zn"	0.422905579183451	22.1028498482377	0.0191335317430648
"8"	"Hawaii"	"Baleen whales"	"Co"	0.000557082621254394	0.0412421076257453	0.0135076176588666
"9"	"Hawaii"	"Baleen whales"	"As"	0.0783783181032727	7.79820636277502	0.0100508135405872
"10"	"Hawaii"	"Deep divers"	"N"	22830.363936006	33072.708981377	0.690308252307411
"11"	"Hawaii"	"Deep divers"	"P"	1670.38395948789	2618.86744025097	0.637826845992561
"12"	"Hawaii"	"Deep divers"	"Fe"	15.4752026440418	24.2954343264022	0.636959291862697
"13"	"Hawaii"	"Deep divers"	"Cu"	9.9905062929943	13.4387057923862	0.74341282913229
"14"	"Hawaii"	"Deep divers"	"Mn"	0.444639310033237	0.773266102823558	0.575014614515818
"15"	"Hawaii"	"Deep divers"	"Se"	0.670615704006468	0.987570160597027	0.679056264317518
"16"	"Hawaii"	"Deep divers"	"Zn"	15.3601772478438	22.1028498482377	0.694941030378871
"17"	"Hawaii"	"Deep divers"	"Co"	0.0257750961843341	0.0412421076257453	0.624970392353181
"18"	"Hawaii"	"Deep divers"	"As"	5.48036102767099	7.79820636277502	0.702771993035689
"19"	"Hawaii"	"Small delphinids"	"N"	9103.1474456888	33072.708981377	0.275246501603927
"20"	"Hawaii"	"Small delphinids"	"P"	846.148426369913	2618.86744025097	0.323097081343233
"21"	"Hawaii"	"Small delphinids"	"Fe"	8.25182588205653	24.2954343264022	0.339645127195325
"22"	"Hawaii"	"Small delphinids"	"Cu"	3.41410624849244	13.4387057923862	0.254050226356375
"23"	"Hawaii"	"Small delphinids"	"Mn"	0.300849791172399	0.773266102823558	0.389063726023752
"24"	"Hawaii"	"Small delphinids"	"Se"	0.294466921574297	0.987570160597027	0.298173166143739
"25"	"Hawaii"	"Small delphinids"	"Zn"	6.31976702121045	22.1028498482377	0.285925437878064
"26"	"Hawaii"	"Small delphinids"	"Co"	0.0149099288201567	0.0412421076257453	0.361521989987952
"27"	"Hawaii"	"Small delphinids"	"As"	2.23946701700076	7.79820636277502	0.287177193423724
