"Geo_area"	"Eco_area"	"Element"	"min"	"2.5_quant"	"mean"	"median"	"97.5_quant"	"max"
"1"	"Central North Atlantic"	"oceanic"	"N"	85.0255880879185	98.7478088357326	141.468449867103	137.34831606092	203.783512507058	233.011362347104
"2"	"Central North Atlantic"	"oceanic"	"P"	6.89034386140382	7.9243648826858	12.3451488630492	12.2126535711506	16.415413184118	20.5515148932107
"3"	"Central North Atlantic"	"oceanic"	"Fe"	0.0272412059248362	0.0446448273193693	0.151238195850781	0.121227527727232	0.474579974422933	0.742900818295956
"4"	"Central North Atlantic"	"oceanic"	"Cu"	0.0277092220570549	0.0343397026369211	0.0791053442883718	0.0774149405477365	0.129384810182724	0.153184453493669
"5"	"Central North Atlantic"	"oceanic"	"Mn"	0.00187347243838338	0.00216257149315044	0.00513823847626562	0.00411382071415108	0.0170708415080549	0.0281242352654224
"6"	"Central North Atlantic"	"oceanic"	"Se"	0.00210229770446363	0.00244825602177109	0.00401825045959036	0.00390167934512156	0.00583052048009828	0.00744615151196075
"7"	"Central North Atlantic"	"oceanic"	"Zn"	0.0496432108439678	0.0636149509371394	0.0926853908169973	0.0889339708853716	0.13126977374327	0.169336790052907
"8"	"Central North Atlantic"	"oceanic"	"Co"	7.60345266074738e-05	9.98145299214586e-05	0.00026726660698271	0.000243822381758856	0.00056346804424268	0.000630862450260454
"9"	"Central North Atlantic"	"oceanic"	"As"	0.0128979933875521	0.0176856409658364	0.0440994025753603	0.0409790982852844	0.0796999502145651	0.105698856792183
"10"	"Central North Atlantic"	"shelf"	"N"	80.0007257885642	89.4959311203118	140.645991762717	139.486461135381	202.043323050255	220.070171489138
"11"	"Central North Atlantic"	"shelf"	"P"	8.02183540104788	8.17575920941799	12.9485271044501	12.5842624451102	19.9718440863888	26.9356949353719
"12"	"Central North Atlantic"	"shelf"	"Fe"	0.0420317784047946	0.0528960110176771	0.139118105504551	0.118246911732489	0.363987201702682	0.495200177797081
"13"	"Central North Atlantic"	"shelf"	"Cu"	0.0186180236252932	0.0206113461469441	0.0559613453206178	0.056292954302441	0.0983961344677851	0.144796678427458
"14"	"Central North Atlantic"	"shelf"	"Mn"	0.00164615093599446	0.0018866278512134	0.00503759313060249	0.00428866393564768	0.0112781235529528	0.0306836117138672
"15"	"Central North Atlantic"	"shelf"	"Se"	0.00195889575642174	0.00206614317481513	0.00441969986446941	0.00415478649252886	0.00783371404518652	0.0115179954379677
"16"	"Central North Atlantic"	"shelf"	"Zn"	0.0483793091784605	0.0536120862139033	0.0957405596316647	0.09071498862724	0.187003838530063	0.236330700988208
"17"	"Central North Atlantic"	"shelf"	"Co"	8.53446446817989e-05	9.69137123475841e-05	0.000228643491916168	0.000206459021448187	0.000491562732827691	0.000580842269692751
"18"	"Central North Atlantic"	"shelf"	"As"	0.0159876225045199	0.0175769225653461	0.0356072992260825	0.0334992469033084	0.0623810141884202	0.0660110955982305
