"Geo_area"	"Eco_area"	"Element"	"min"	"2.5_quant"	"mean"	"median"	"97.5_quant"	"max"
"1"	"Northeast Atlantic"	"oceanic"	"N"	116988.723036767	126357.692016826	184505.874867044	174149.900723037	285220.111545101	298569.187206031
"2"	"Northeast Atlantic"	"oceanic"	"P"	7489.78333420168	8935.2318533148	15748.5930559351	14682.6174060655	26994.855545782	29644.3111302203
"3"	"Northeast Atlantic"	"oceanic"	"Fe"	58.6362749243674	68.3429822273455	162.946637382797	144.307920706097	347.25311164999	360.558307967932
"4"	"Northeast Atlantic"	"oceanic"	"Cu"	16.6911231513166	21.1284029895608	54.6981446298104	48.948214150611	112.089938490551	135.706181573912
"5"	"Northeast Atlantic"	"oceanic"	"Mn"	1.98746043084035	2.25688646731964	4.82974735758036	4.60699970113259	8.83242784793438	9.96272353822605
"6"	"Northeast Atlantic"	"oceanic"	"Se"	2.8126312040129	3.21034690794862	6.13178091051858	5.72443509767884	10.5552351130856	11.7426927360756
"7"	"Northeast Atlantic"	"oceanic"	"Zn"	58.6194824083985	64.6938410322183	117.521597787854	114.436028907894	194.199953075642	210.939145005807
"8"	"Northeast Atlantic"	"oceanic"	"Co"	0.0803363061956725	0.0968102804264673	0.210046421906978	0.187192753045344	0.448136256320399	0.502896574942084
"9"	"Northeast Atlantic"	"oceanic"	"As"	13.3020450789797	18.7473055480493	55.9205973721695	48.7233375531117	124.951599315508	154.006772946631
"10"	"Northeast Atlantic"	"shelf"	"N"	46811.4689734403	53465.3994411011	77625.8594275049	76176.1816367608	111063.258609178	127637.280292247
"11"	"Northeast Atlantic"	"shelf"	"P"	5038.72987818196	5569.488032362	8259.91770119099	8126.68697422454	11549.0679236084	13777.6726522858
"12"	"Northeast Atlantic"	"shelf"	"Fe"	30.3574516081124	38.8150753479585	66.3309129134508	62.7838265909804	122.506207807498	141.476546567714
"13"	"Northeast Atlantic"	"shelf"	"Cu"	3.43786766805136	4.29515499709484	7.26483020517554	7.01434527888804	11.7479796965754	16.529763482873
"14"	"Northeast Atlantic"	"shelf"	"Mn"	1.12400700309453	1.25878338974942	3.0882262730918	2.67621168459756	6.91011102998602	7.72613910820933
"15"	"Northeast Atlantic"	"shelf"	"Se"	1.05529633328789	1.35158730728656	2.60296761838604	2.3690720128598	5.33492784598102	5.69126189870255
"16"	"Northeast Atlantic"	"shelf"	"Zn"	23.2233844698604	27.8974253202868	49.2664663951257	45.8408012258098	88.017209826895	152.270515445977
"17"	"Northeast Atlantic"	"shelf"	"Co"	0.0266434986751032	0.0405007306938848	0.0773861014620509	0.0716470291766091	0.150444433492036	0.157119345746682
"18"	"Northeast Atlantic"	"shelf"	"As"	4.97828414918018	7.15562047175133	15.4203619547607	13.7036052358678	29.5627356883892	48.0201424251283
