"Geo_area"	"Eco_gp"	"Element"	"mean"	"mean_total"	"ratio_contribution"
"1"	"California current"	"Baleen whales"	"N"	18286.0689533081	48042.3237834089	0.380624156228327
"2"	"California current"	"Baleen whales"	"P"	1569.43554712501	4710.3406773648	0.333189392153061
"3"	"California current"	"Baleen whales"	"Fe"	14.5468533206529	43.0083260857164	0.338233422329916
"4"	"California current"	"Baleen whales"	"Cu"	3.89424215372514	8.57784056657191	0.453988637758215
"5"	"California current"	"Baleen whales"	"Mn"	0.442620435975603	1.67613266528398	0.264072435996951
"6"	"California current"	"Baleen whales"	"Se"	0.592690856040648	1.5336609565251	0.386454942025479
"7"	"California current"	"Baleen whales"	"Zn"	11.2421019577267	31.0202741305163	0.362411431647127
"8"	"California current"	"Baleen whales"	"Co"	0.0169223417209253	0.0485408267238449	0.34862079744127
"9"	"California current"	"Baleen whales"	"As"	4.63031680713296	9.83674164116495	0.47071652138915
"10"	"California current"	"Deep divers"	"N"	4548.72148969677	48042.3237834089	0.0946815460093886
"11"	"California current"	"Deep divers"	"P"	365.95912620806	4710.3406773648	0.0776927087177898
"12"	"California current"	"Deep divers"	"Fe"	3.24906548513012	43.0083260857164	0.0755450346673495
"13"	"California current"	"Deep divers"	"Cu"	2.01327460795381	8.57784056657191	0.234706461647189
"14"	"California current"	"Deep divers"	"Mn"	0.108205257262605	1.67613266528398	0.0645564993175955
"15"	"California current"	"Deep divers"	"Se"	0.131583241992951	1.5336609565251	0.0857968258454506
"16"	"California current"	"Deep divers"	"Zn"	3.07119517110746	31.0202741305163	0.0990060615900927
"17"	"California current"	"Deep divers"	"Co"	0.00585018682477775	0.0485408267238449	0.120520955649565
"18"	"California current"	"Deep divers"	"As"	1.38097804846575	9.83674164116495	0.140389785443445
"19"	"California current"	"Small delphinids"	"N"	25207.533340404	48042.3237834089	0.524694297762284
"20"	"California current"	"Small delphinids"	"P"	2774.94600403173	4710.3406773648	0.58911789912915
"21"	"California current"	"Small delphinids"	"Fe"	25.2124072799335	43.0083260857164	0.586221543002734
"22"	"California current"	"Small delphinids"	"Cu"	2.67032380489296	8.57784056657191	0.311304900594595
"23"	"California current"	"Small delphinids"	"Mn"	1.12530697204577	1.67613266528398	0.671371064685454
"24"	"California current"	"Small delphinids"	"Se"	0.809386858491501	1.5336609565251	0.52774823212907
"25"	"California current"	"Small delphinids"	"Zn"	16.7069770016821	31.0202741305163	0.538582506762781
"26"	"California current"	"Small delphinids"	"Co"	0.0257682981781418	0.0485408267238449	0.530858246909165
"27"	"California current"	"Small delphinids"	"As"	3.82544678556624	9.83674164116495	0.388893693167405
