"Geo_area"	"Element"	"min"	"2.5_quant"	"mean"	"median"	"97.5_quant"	"max"
"41"	"California current"	"Mn"	0.218088421713884	0.578470570135291	1.43667452565763	1.28222441467143	3.0773774885387	5.91054466300978
"42"	"California current"	"Se"	0.276926800419736	0.658627567232229	1.40761008990371	1.30610082703105	2.70555697181679	5.54797763890832
"43"	"California current"	"Zn"	3.13253686623744	14.4776121667083	28.677042167517	27.3764320212661	50.5649630109803	100.759680803544
"44"	"California current"	"Co"	0.0106832601177142	0.0224014213399102	0.0472237422736927	0.0445354574058082	0.0864118086554992	0.162950811869772
"45"	"California current"	"As"	-0.0958475604984105	4.32655990444191	9.0233428505099	8.61131313422853	16.0998992930621	25.801261450467
"46"	"Mediterranean Sea"	"N"	25665.3305564559	35257.4782603698	52296.5393005593	51258.7378566495	74767.8196971586	114741.386031919
"47"	"Mediterranean Sea"	"P"	2439.21297748954	3747.88828558445	5649.46148117211	5529.69649191777	8300.23331785195	12918.371291216
"48"	"Mediterranean Sea"	"Fe"	7.00964425500382	20.5380391472194	39.4168113722789	37.8456700165741	67.7902685119837	119.52625852359
"49"	"Mediterranean Sea"	"Cu"	3.42819486623952	6.73878995778536	12.6961173968576	12.185368038596	21.546130028224	32.1645281602613
"50"	"Mediterranean Sea"	"Mn"	0.450300915742526	0.737843494696205	1.42341656873062	1.34662793740872	2.55447798922355	4.5007030920912
"51"	"Mediterranean Sea"	"Se"	0.479928942032942	0.82895546442823	1.43516330735362	1.3792189078108	2.36690898020086	4.97933128974417
"52"	"Mediterranean Sea"	"Zn"	11.1053023191741	18.8155446336941	30.5040845715926	29.6658039388358	47.1777975570682	76.9112598713887
"53"	"Mediterranean Sea"	"Co"	0.0165703571643844	0.0292072945040073	0.0551256765349296	0.0527398500236321	0.0941037013959367	0.150237976352936
"54"	"Mediterranean Sea"	"As"	2.97673279872638	6.20094670805021	10.9441714581392	10.6298075389283	17.7098783769225	32.7756915258849
"55"	"West Indian ocean"	"N"	14956.9332835969	20422.5798150476	29134.6284827309	28212.3675426687	40085.3747268499	2327089.07790341
"56"	"West Indian ocean"	"P"	1426.83265911936	1996.96365624764	2934.42330931889	2842.2502294628	4156.14419045879	187348.585868216
"57"	"West Indian ocean"	"Fe"	5.36855613125308	9.36820577338142	18.650439359656	16.8252920847349	36.0366373859559	426.586161047783
"58"	"West Indian ocean"	"Cu"	2.25847097487231	4.03337179053002	8.48330707894253	7.76677367354348	15.7832981344408	988.903676324076
"59"	"West Indian ocean"	"Mn"	0.233482217799924	0.362790595890779	0.665541923526188	0.630967699636762	1.11045805330366	32.5946905310196
"60"	"West Indian ocean"	"Se"	0.321635761103654	0.480518787472578	0.766452296442437	0.732036591716131	1.17068817829956	68.515096265322
"61"	"West Indian ocean"	"Zn"	7.86418415308135	11.055612197656	16.5363955937903	15.9613608499003	23.4803474192139	1146.79052086132
"62"	"West Indian ocean"	"Co"	0.00790021289996747	0.0135936039635947	0.0284337378382035	0.0259612418844655	0.0549895857153566	1.18457949243077
"63"	"West Indian ocean"	"As"	1.8732379130875	3.30313338711305	6.32506805657753	5.8634718079347	11.2622843227366	627.101598374235
"64"	"Gulf of Mexico"	"N"	2690.74730393008	3678.87904367507	5490.31687285192	5391.71583121847	7890.01433596876	11146.7420793375
"65"	"Gulf of Mexico"	"P"	233.748692310455	359.039246574408	540.185469311713	529.028186950106	788.025013732832	1091.90766208999
"66"	"Gulf of Mexico"	"Fe"	0.879648489094484	1.61348766922091	3.66629927470158	3.18913816330256	8.37143093919486	14.3603771597295
"67"	"Gulf of Mexico"	"Cu"	0.500773816084251	0.825455194112226	1.86433650679279	1.68782546982504	3.77967735344642	6.27116576786577
"68"	"Gulf of Mexico"	"Mn"	0.0270145809869679	0.0612396203328696	0.119471908641313	0.11246007823273	0.214282285282402	0.379511973879709
"69"	"Gulf of Mexico"	"Se"	0.0477738080539515	0.0865545847972182	0.14825561193658	0.142436506325477	0.24576574937373	0.393135707380624
"70"	"Gulf of Mexico"	"Zn"	1.39964762498884	2.09999169197225	3.32012577415264	3.23513554103083	5.00243448639335	7.3596991295895
"71"	"Gulf of Mexico"	"Co"	0.00138726478005019	0.00233822863839531	0.00543976644041659	0.00471991126417566	0.0122804287433071	0.0213175709048407
"72"	"Gulf of Mexico"	"As"	0.392612985578762	0.561010991900228	1.06850338004492	1.01992016101659	1.87615631642151	2.92600710656145
"73"	"French Antilles"	"N"	681.778641665486	1121.18389861097	2049.67757558271	1922.44948636853	3668.0993996681	9907.35723131635
"74"	"French Antilles"	"P"	62.3590345937949	107.107385267696	196.295761106477	184.078032805124	353.57179488746	1144.8929231581
"75"	"French Antilles"	"Fe"	0.230076328957905	0.45334754331163	1.2658363341665	1.06439075415603	3.13692768880909	9.33097233931847
"76"	"French Antilles"	"Cu"	0.15893408055371	0.269450451502904	0.736888817595794	0.654254039062734	1.68673792608442	5.37281725103648
"77"	"French Antilles"	"Mn"	0.0106708004743309	0.0193198651284857	0.0412809783688494	0.0381078050824303	0.0825569343237823	0.232678696749714
"78"	"French Antilles"	"Se"	0.0164968490240304	0.0268097772914624	0.0536753899874658	0.0497996664880091	0.102051076586612	0.306053756305956
"79"	"French Antilles"	"Zn"	0.381721838496689	0.640142882987811	1.19891518605283	1.12280953753315	2.18385459931283	5.53840357646854
"80"	"French Antilles"	"Co"	0.000365850861454233	0.000621279844108544	0.00179223242644688	0.00145508069602333	0.00451608341695951	0.012529804849969
"81"	"French Antilles"	"As"	0.121751534152297	0.192801803504125	0.431791275242996	0.39497718520354	0.886536145069616	2.29043797623891
"82"	"New Caledonia"	"N"	2605.16551127447	3879.56446174403	6204.73487475187	5983.62905281307	9660.71327996593	18246.070209068
"83"	"New Caledonia"	"P"	238.311637823447	360.532341121777	573.018095326235	554.850107403975	886.096525494102	1728.37288356683
"84"	"New Caledonia"	"Fe"	0.759270718474627	1.49638609493885	3.91274957175356	3.24498196757603	9.61543292863146	21.3697515777666
"85"	"New Caledonia"	"Cu"	0.651685713196701	1.09579853823787	2.58811854354147	2.39938537105502	5.20295108608431	10.2299514932021
"86"	"New Caledonia"	"Mn"	0.0387038764334466	0.0633627986189542	0.119337305365793	0.113116349852026	0.209408062165241	0.369198417274668
"87"	"New Caledonia"	"Se"	0.0620688373258875	0.0930477138852734	0.166540669889222	0.158712663350826	0.282947290632012	0.591692619868091
"88"	"New Caledonia"	"Zn"	1.48775152208421	2.3143991245447	3.84762500794366	3.71140120872455	6.13912836547866	12.6409513944032
"89"	"New Caledonia"	"Co"	0.00128757227535564	0.00255591916292508	0.00676591496632765	0.00580950896436809	0.0157688264710294	0.032785250587827
"90"	"New Caledonia"	"As"	0.397344591871105	0.653308640981674	1.31576770823634	1.24406208778132	2.38864766592591	4.15018358439383
"91"	"Hawaii"	"N"	13916.1952200526	19954.7602995265	31408.883052657	30124.8493671591	49873.4301410147	117672.029972509
"92"	"Hawaii"	"P"	1407.25206701193	1911.05070103836	2965.71939872038	2860.69758603639	4608.33013808546	9836.24134657578
"93"	"Hawaii"	"Fe"	4.90141111378632	8.382431882724	20.8730694192671	17.7069851525382	49.6128244548654	107.256814775587
"94"	"Hawaii"	"Cu"	2.91769231855229	5.70965827323439	12.8068770485772	11.7284363879716	25.9475249804843	63.2403793261392
"95"	"Hawaii"	"Mn"	0.216484039295826	0.351299517148281	0.644235812099611	0.609125464322648	1.13922686420801	2.10106659008112
"96"	"Hawaii"	"Se"	0.297274562820085	0.478952060653903	0.841752186269287	0.798566604773536	1.45648430478092	2.68422850600746
"97"	"Hawaii"	"Zn"	8.76125714178649	11.7897864033642	19.4104086967833	18.6004043679402	31.3427592456537	75.0260509542017
"98"	"Hawaii"	"Co"	0.00895137425888063	0.0146106450837659	0.0359172315745228	0.0315666880081399	0.0793055924520527	0.205915151781548
"99"	"Hawaii"	"As"	1.97578660273512	3.228592470041	6.4453169337153	6.03368396089421	11.9762226874127	24.2432720156105
"100"	"French Guyana"	"N"	295.458655570378	526.850984497436	959.485962432979	906.24618340123	1693.99447949733	5648.26732155426
"101"	"French Guyana"	"P"	38.1532372322156	55.7062087895726	105.805457478253	99.2929462832009	194.331114373853	696.811368712995
"102"	"French Guyana"	"Fe"	0.167370906443044	0.296791409604705	0.624397043761732	0.582430078745204	1.19812563656317	2.87348570701319
"103"	"French Guyana"	"Cu"	0.0370838044249973	0.072737552395416	0.168188039029491	0.151802347854111	0.350387039395343	2.04274729183439
"104"	"French Guyana"	"Mn"	0.00598792701527328	0.0113277159793035	0.0259263258275447	0.0237741629779166	0.0529004178840671	0.121353619538328
"105"	"French Guyana"	"Se"	0.00785824333312127	0.0124121492151241	0.024230505312786	0.0228795338692113	0.0439053997550497	0.169727575762874
"106"	"French Guyana"	"Zn"	0.165821115722922	0.265268476753252	0.486588837791458	0.463333388725141	0.841727267929166	3.60565889981809
"107"	"French Guyana"	"Co"	0.000234279794363693	0.000416089512113182	0.000896546677652184	0.000834155259847038	0.00173534138988955	0.00789014822747794
"108"	"French Guyana"	"As"	0.0441497339828707	0.091639872556983	0.240545235072721	0.20537693633616	0.583485511175131	1.83710510341705
"109"	"Wallis & Futuna"	"N"	635.273532360094	1022.89450812723	1729.21088585591	1665.9725239686	2807.19547706694	6282.09011063644
"110"	"Wallis & Futuna"	"P"	63.7613899651687	102.486751521317	177.558961922251	170.776007422064	290.251600073603	708.522775679319
"111"	"Wallis & Futuna"	"Fe"	0.278779613069997	0.539842562586656	1.20072823885977	1.09831509641503	2.46405080207637	5.24099656362252
"112"	"Wallis & Futuna"	"Cu"	0.112416151512468	0.215246616861668	0.50669082866735	0.465683095440574	1.03276791391075	3.19773849697314
"113"	"Wallis & Futuna"	"Mn"	0.0100986336696017	0.0189668130644494	0.041338775508724	0.0383831097847715	0.0802411129687747	0.1844153778771
"114"	"Wallis & Futuna"	"Se"	0.0158304032440854	0.0248109219780542	0.0466181347192172	0.0441055546891378	0.0822440552176456	0.171875740356809
"115"	"Wallis & Futuna"	"Zn"	0.377516504146426	0.571747159144007	1.02009827765129	0.978558260037118	1.71750804652025	3.15597606038323
"116"	"Wallis & Futuna"	"Co"	0.000419204534848125	0.00074989823000067	0.0017796976751743	0.00162550390184333	0.00368357662416058	0.014084000603693
"117"	"Wallis & Futuna"	"As"	0.0920164372580681	0.165728629445361	0.340463047559282	0.318704159275318	0.639174829828017	1.22716131013473
"118"	"French Polynesia"	"N"	1666.27165229662	2474.51529077296	3765.15816978824	3692.41748755909	5557.06814298163	8317.5377210736
"119"	"French Polynesia"	"P"	173.051972085048	237.098796641879	361.287275096309	353.236775114319	535.227952421225	837.157901772209
"120"	"French Polynesia"	"Fe"	0.511841676329984	1.0989058907944	2.42930574566809	2.15291297138493	5.09616637159581	8.72318027553697
"121"	"French Polynesia"	"Cu"	0.32220937640536	0.677639556554168	1.39791555928458	1.3186492950207	2.55938387239828	5.12909242194991
"122"	"French Polynesia"	"Mn"	0.0278758128248703	0.0455563233307946	0.0826120806683543	0.0790842318509205	0.138549659323011	0.293779270599475
"123"	"French Polynesia"	"Se"	0.0432168455734269	0.0619290438925778	0.102451082138071	0.0991629099872585	0.162900183694627	0.266908245783922
"124"	"French Polynesia"	"Zn"	1.03956843898945	1.47177498054118	2.28184962090523	2.22587736197922	3.43700087766855	4.84547929115303
"125"	"French Polynesia"	"Co"	0.0011627024308396	0.00208429474644842	0.00465279630058153	0.00428855085512401	0.00909909094465789	0.0155764530774447
"126"	"French Polynesia"	"As"	0.282359317470632	0.442469921380444	0.854952279233864	0.818287002437967	1.46683495532679	2.381499044826
