"Geo_area"	"Eco_gp"	"Element"	"min"	"2.5_quant"	"mean"	"median"	"97.5_quant"	"max"	"mean_total"	"ratio_contribution"
"1"	"Central North Atlantic"	"Baleen whales"	"N"	73800.7036636472	133311.161031641	257770.226467143	243838.054531673	466227.852148357	1371074.32432904	424790.109327341	0.606817863239153
"2"	"Central North Atlantic"	"Baleen whales"	"P"	6664.47124369142	14211.2944933744	27345.061627259	26017.3561610382	48501.5523278148	120997.000387249	42615.473019633	0.641669790093872
"3"	"Central North Atlantic"	"Baleen whales"	"Fe"	31.0706745108488	74.4429955516984	187.187359131091	174.902142094069	375.647595913906	770.335364610495	289.412655531811	0.646783599656775
"4"	"Central North Atlantic"	"Baleen whales"	"Cu"	4.91132484268978	12.7273736573466	43.5635610872204	39.334394602225	96.8244301724243	267.32390115676	117.829417977174	0.369717188076576
"5"	"Central North Atlantic"	"Baleen whales"	"Mn"	0.848502024295567	2.05172064470894	6.05275634289958	5.54872653819021	12.8008406382214	28.0745182438048	9.32189721493088	0.649305200791624
"6"	"Central North Atlantic"	"Baleen whales"	"Se"	1.4371598972943	2.79979873146447	7.51520392645367	6.91590121473379	15.247896921364	52.9626862898159	12.0544735052699	0.623436927640864
"7"	"Central North Atlantic"	"Baleen whales"	"Zn"	23.8948879076407	56.7921213632364	145.029429284137	135.594730760467	287.444401076822	741.605917239487	250.67825818866	0.578548097198711
"8"	"Central North Atlantic"	"Baleen whales"	"Co"	0.03733797473455	0.0837595070250401	0.226855927910299	0.210141873076924	0.464642357225904	1.40224074624837	0.453392988051613	0.500351646118696
"9"	"Central North Atlantic"	"Baleen whales"	"As"	6.31937285857968	17.8518437401749	54.5757305423266	49.7908787992004	120.129353159451	394.9458520203	94.8278036220005	0.575524566190255
"10"	"Central North Atlantic"	"Deep divers"	"N"	45036.6679319129	77645.7965583855	147728.817122451	140252.130252473	263017.223872435	519478.990698252	424790.109327341	0.34776896608158
"11"	"Central North Atlantic"	"Deep divers"	"P"	3487.31974701425	6734.01109683064	12880.3984517847	12239.4716289256	22865.8741935458	42671.1249092099	42615.473019633	0.302246990097956
"12"	"Central North Atlantic"	"Deep divers"	"Fe"	10.3444194119351	26.6847384985026	90.9636195325554	73.1276979277586	249.924052289649	574.239254512656	289.412655531811	0.314304221995424
"13"	"Central North Atlantic"	"Deep divers"	"Cu"	14.8011808953116	30.0919489262042	73.4200423908886	67.2153808323509	150.929089796856	436.618321294313	117.829417977174	0.623104515420007
"14"	"Central North Atlantic"	"Deep divers"	"Mn"	0.627777106129543	1.20378371349211	2.67848008612031	2.47325045348622	5.36614122289849	13.2730401242038	9.32189721493088	0.287332076761175
"15"	"Central North Atlantic"	"Deep divers"	"Se"	1.08257913678541	1.91276282622576	4.07791595714794	3.78912944228417	7.79360678533933	15.7956106294783	12.0544735052699	0.338290673198226
"16"	"Central North Atlantic"	"Deep divers"	"Zn"	31.7100181721961	49.8658255245348	97.1637535919033	92.1853163930883	173.751509097307	361.678886603138	250.67825818866	0.387603433556562
"17"	"Central North Atlantic"	"Deep divers"	"Co"	0.028480617821441	0.0697249079110825	0.21058413021762	0.185218015306858	0.496016804918431	0.986440709225396	0.453392988051613	0.464462697410855
"18"	"Central North Atlantic"	"Deep divers"	"As"	7.45368201323649	14.410368875398	34.6271962320304	31.5743763376169	72.362768519078	203.781251942494	94.8278036220005	0.365158686687084
"19"	"Central North Atlantic"	"Small delphinids"	"N"	4142.32586437807	8047.11472739321	19291.065737747	17750.3026888308	39622.4250490648	80030.6460706342	424790.109327341	0.0454131706792669
"20"	"Central North Atlantic"	"Small delphinids"	"P"	426.316318325827	895.561522774901	2390.01294058931	2142.20843128957	5235.46454760413	14373.3001665032	42615.473019633	0.0560832198081722
"21"	"Central North Atlantic"	"Small delphinids"	"Fe"	1.63139830768301	3.7237879960876	11.2616768681647	9.79812766912163	27.5738648697182	93.6950721409299	289.412655531811	0.0389121783478017
"22"	"Central North Atlantic"	"Small delphinids"	"Cu"	0.151606146093451	0.314647786490862	0.845814499065174	0.753426141929563	1.92953888871402	5.8299717519474	117.829417977174	0.0071782965034167
"23"	"Central North Atlantic"	"Small delphinids"	"Mn"	0.0753961654163235	0.169063717617297	0.590660785910997	0.507498844543736	1.51845813546085	4.12323529203958	9.32189721493088	0.0633627224472005
"24"	"Central North Atlantic"	"Small delphinids"	"Se"	0.0669814767542231	0.17612458086947	0.461353621668308	0.420882448478358	0.983666881775332	2.04624337301117	12.0544735052699	0.0382723991609103
"25"	"Central North Atlantic"	"Small delphinids"	"Zn"	1.70654010833097	3.35746473622711	8.48507531262059	7.74917830302371	18.0386687781209	38.2024440807715	250.67825818866	0.0338484692447269
"26"	"Central North Atlantic"	"Small delphinids"	"Co"	0.00200886990980005	0.00566258746904616	0.0159529299236943	0.014179583851554	0.0371773994919379	0.103372342567137	0.453392988051613	0.0351856564704487
"27"	"Central North Atlantic"	"Small delphinids"	"As"	0.593869596062023	1.41715369011874	5.62487684764358	4.46519674815355	16.4527775499564	44.2287538330728	94.8278036220005	0.0593167471226612
