"Geo_area"	"Eco_gp"	"Element"	"mean"	"mean_total"	"ratio_contribution"
"1"	"Mediterranean Sea"	"Baleen whales"	"N"	10739.8474836369	52455.7528718202	0.204741079779764
"2"	"Mediterranean Sea"	"Baleen whales"	"P"	1006.43808095629	4846.6573740389	0.207656123238105
"3"	"Mediterranean Sea"	"Baleen whales"	"Fe"	15.8909242977039	52.7886528341498	0.301029169045659
"4"	"Mediterranean Sea"	"Baleen whales"	"Cu"	8.71644683839405	20.2544517521836	0.43034721181502
"5"	"Mediterranean Sea"	"Baleen whales"	"Mn"	0.56616879282822	1.87511730292744	0.301937799808213
"6"	"Mediterranean Sea"	"Baleen whales"	"Se"	0.26510342187451	1.56704296344133	0.169174316249968
"7"	"Mediterranean Sea"	"Baleen whales"	"Zn"	6.41947662080138	34.2099342957234	0.187649486997228
"8"	"Mediterranean Sea"	"Baleen whales"	"Co"	0.0279036516279439	0.0787704142866939	0.354240254804112
"9"	"Mediterranean Sea"	"Baleen whales"	"As"	4.533727957145	13.5359917462008	0.334938735347374
"10"	"Mediterranean Sea"	"Deep divers"	"N"	6901.07787752826	52455.7528718202	0.131559981502726
"11"	"Mediterranean Sea"	"Deep divers"	"P"	500.03580450464	4846.6573740389	0.10317127164447
"12"	"Mediterranean Sea"	"Deep divers"	"Fe"	5.1174179533292	52.7886528341498	0.0969416281451051
"13"	"Mediterranean Sea"	"Deep divers"	"Cu"	4.00801060375527	20.2544517521836	0.197882947057462
"14"	"Mediterranean Sea"	"Deep divers"	"Mn"	0.141198519571708	1.87511730292744	0.0753011661463893
"15"	"Mediterranean Sea"	"Deep divers"	"Se"	0.212311903837721	1.56704296344133	0.135485694260399
"16"	"Mediterranean Sea"	"Deep divers"	"Zn"	5.26368642617899	34.2099342957234	0.153864265878961
"17"	"Mediterranean Sea"	"Deep divers"	"Co"	0.0141931078432836	0.0787704142866939	0.180183232141273
"18"	"Mediterranean Sea"	"Deep divers"	"As"	2.05187801770886	13.5359917462008	0.151586825419331
"19"	"Mediterranean Sea"	"Small delphinids"	"N"	34814.827510655	52455.7528718202	0.663698938717509
"20"	"Mediterranean Sea"	"Small delphinids"	"P"	3340.18348857797	4846.6573740389	0.689172605117425
"21"	"Mediterranean Sea"	"Small delphinids"	"Fe"	31.7803105831167	52.7886528341498	0.602029202809236
"22"	"Mediterranean Sea"	"Small delphinids"	"Cu"	7.52999431003424	20.2544517521836	0.371769841127517
"23"	"Mediterranean Sea"	"Small delphinids"	"Mn"	1.16774999052751	1.87511730292744	0.622761034045398
"24"	"Mediterranean Sea"	"Small delphinids"	"Se"	1.0896276377291	1.56704296344133	0.695339989489633
"25"	"Mediterranean Sea"	"Small delphinids"	"Zn"	22.5267712487431	34.2099342957234	0.658486247123811
"26"	"Mediterranean Sea"	"Small delphinids"	"Co"	0.0366736548154664	0.0787704142866939	0.465576513054615
"27"	"Mediterranean Sea"	"Small delphinids"	"As"	6.95038577134698	13.5359917462008	0.513474439233294
